"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Germany","DEU","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.955959","0.955135","0.969817","0.983772","0.984769","0.977411","0.966384","0.96461","0.962986","0.946684","0.942577","0.936","0.931155","0.928772","0.909167","0.907968","0.8981","0.891338","0.876432","0.863905","0.85187","0.830596","0.830935","0.826881","0.819598","0.832913","0.806987","0.796759","0.744273","0.754602","",
"Djibouti","DJI","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.6610583592553","86.7407501775386","85.9309343656756","85.6888393894415","86.0602333546755","85.8206957379447","86.0347470121696","87.8024947636095","94.6680602852009","96.5976691341348","98.7931033317955","100.624099731445","100.602394104004","102.84056854248","104.175155639648","103.542343139648","105.117561340332","104.736534118652","102.390539444221","103.906143637053","",
"Dominica","DMA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26464329393454","2.29336762290621","2.34774765643665","2.31621762955299","2.25770001993575","2.22502478012557","2.19791667992901","2.20003447688353","2.18805140086704","2.16645632931478","2.11364686960815","2.08235565105286","2.05333033925393","2.03693248350981","2.03131575343112","1.99770344857969","1.97789491183042","1.99288592364313","2.04126567406641","2.04867752664716","2.07607631660015","2.03531002998352","1.91834354400635","1.92890572547913","1.91977620124817","1.90582489967346","1.8848112821579","1.8762481212616","1.84962907032422","1.84404112562231","",
"Denmark","DNK","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.306961","9.258465","9.125578","8.99856","9.044565","9.021794","8.989856","8.933836","8.851123","8.963805","8.911041","9.152163","9.081754","9.192081","8.982304","9.066041","8.861079","8.666293","8.54557","8.444725","8.3785","8.360319","8.408242","8.261584","8.282344","8.290604","8.198279","7.960907","7.421619","7.38817","",
"Dominican Republic","DOM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.98758296818908","5.6266181783819","5.69380232611542","5.82093228590663","6.1416461602287","6.72295337516167","6.88415669319044","7.28500458424734","7.52025627731236","7.83541656295835","8.1649171688224","8.64586540196271","8.95543471566476","11.1603258241383","16.4627779222573","16.5897533384978","17.28835052452","17.8415119433289","19.0108285135232","19.3538051591894","20.2468310787699","20.764965057373","20.6742763519287","22.0110950469971","22.6861629486084","23.0342693328857","23.3646450042725","24.3905773162842","24.6576790602547","24.6572900327603","",
"Algeria","DZA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.05644092320819","9.72990444666723","12.4347074238847","14.5591021290292","18.3107382444216","23.1151312572102","26.6516110184019","27.5359813355163","28.4573198914768","28.5847200096339","27.7447676536334","28.1224691995802","28.0760359121241","28.6247792829179","28.9828951709228","28.4193709003881","28.1676129780007","28.3939129212834","28.6726838237079","30.4258309077066","31.1056577055224","31.5179710388184","32.6687698364258","33.9274520874023","34.5214805603027","35.6459884643555","36.9081993103027","38.2097434997559","38.891342371703","38.9446523157215","",
"East Asia & Pacific (excluding high income)","EAP","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.312257554887069","0.418093970759562","0.462946423034912","0.488564465645664","0.488873488780338","0.484216206838176","0.484557720323541","0.481841781498772","0.503006046788634","0.530848411013889","0.540846646712074","0.547755241394043","0.54129695892334","0.554461658000946","0.564371585845947","0.580266058444977","0.577947378158569","0.574503362178802","0.559548444648541","0.551050716929418","",
"Egypt, Arab Rep.","EGY","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.513535018720891","0.589965870057116","0.650713092045038","0.708471310466699","0.746770105390467","0.840742034146506","0.875504219513578","0.895077457707952","0.915528450934498","0.92351537403079","0.917324006657274","0.912360174633937","0.922699345609956","0.94288811295802","1.02180140086228","1.0363947181938","1.08075755201142","1.1487042440125","1.30886194414525","1.468049454265","1.60707132129648","1.71469175815582","1.72625660896301","1.91554975509644","2.15371894836426","2.34030675888062","2.64348554611206","3.40778803825378","3.80560440882596","","",
"Euro area","EMU","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.43952300948783","6.60883446377062","6.90019080600238","7.47128603086795","9.58795851050118","8.9404468879175","7.58917328565831","","","",
"Spain","ESP","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.655814","0.675447","0.70109","0.720324","0.739886","0.759614","0.770902","0.767852","0.767966","0.773923","0.768938","0.764526","0.754664","0.772055","0.788808","0.794163","0.790895","0.808952","0.802165","0.800309","0.800287","0.791645","0.78582","0.758457","0.744228","0.738177","0.71839","0.708479","0.676971","0.676907","",
"Estonia","EST","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.111487923631577","0.205550262143652","0.295792","0.361226","0.439625","0.474265","0.501117","0.511425","0.509433","0.533811","0.526968","0.530152","0.538744","0.554105","0.584907","0.615125","0.625117","0.598489","0.586324","0.58783","0.59806","0.59817","0.598979","0.603207","0.593663","0.604688","0.585525","0.599808","",
"Ethiopia","ETH","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.34721955886831","1.75419199049097","1.88186526469873","1.89267569823843","1.9846544385876","2.12397357409987","1.8884170151149","1.88947841364376","1.87724541035901","1.98293865345824","1.93087199983991","1.72311168165183","1.7242599763441","1.98545619240753","1.99665293934898","2.18111745687589","2.37305944465623","2.70496372246571","3.76133052444456","4.09441014574839","4.35612750546715","5.57474660873413","6.73075819015503","7.24770784378052","7.36900234222412","7.87940168380737","8.02281379699707","8.49641704559326","9.44093361356898","10.7417449178418","",
"European Union","EUU","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.097115","1.111101","1.119329","1.131285","1.115674","1.096497","1.087936","1.083348","1.084908","1.080232","1.071966","1.095393","1.090637","1.096135","1.063822","1.06801","1.044647","1.011992","0.992253","0.983987","0.97823","0.9739","0.99038","0.982728","0.978455","0.97934","0.950046","0.935595","0.880646","0.883155","",
"Fiji","FJI","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.814205661194055","0.831877695918477","0.846848945278116","0.865397330840612","0.850293827463018","0.845002330308744","0.845978899663356","0.854497159799895","0.889495858586973","0.88758649534699","0.867970283218236","0.88018038734087","0.873040938899926","0.889283162895832","0.890584458746139","0.881738437046392","0.875459272138566","0.89206604281782","0.925511750018304","0.957895614394517","0.97720590011566","1.0162467956543","0.967795968055725","0.988539278507233","0.977249383926392","0.972310841083527","0.97508716583252","0.985945224761963","1.00171853653956","1.00133375499336","",
"France","FRA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.052778","1.04593","1.044725","1.03476","1.02306","1.011673","1.003545","0.988532","0.981549","0.966089","0.935729","0.911818","0.905547","0.939907","0.943451","0.92913","0.927855","0.927046","0.925198","0.907594","0.89684","0.882667","0.886484","0.861092","0.859472","0.871939","0.847147","0.845271","0.79857","0.797502","",
"Faroe Islands","FRO","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.909395056797407","0.898677458645612","0.878369075931075","0.863691775406345","0.845589890000768","0.842291278343975","0.849337636400181","0.860950775137993","0.864748321528855","0.902928034937364","0.964085434818189","0.97996064640692","0.998254746991048","1.0270980735255","1.0300082963402","1.0201570624033","1.01591066691019","0.992845348012524","0.977218368892131","0.971031451137351","","",
"Gabon","GAB","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","397.260193489425","336.581801588954","295.511579206205","288.571229291824","382.810756585243","408.284617988431","399.393491171668","405.777375278234","405.363653249154","389.001897312974","378.194942381144","375.662451395886","369.933000847119","369.807332123212","361.635078269711","362.738899840488","346.450164197286","353.785374057704","358.64111070931","366.707849262503","366.063839928974","359.344451904297","347.819030761719","342.116973876953","344.117645263672","332.670104980469","322.608093261719","319.160339355469","326.346198446169","328.437248090499","",
"United Kingdom","GBR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.748364","0.785684","0.793955","0.792716","0.7895","0.797777","0.789642","0.790387","0.809229","0.808232","0.777826","0.75644","0.763978","0.760365","0.742845","0.762904","0.749758","0.759551","0.763449","0.782068","0.777413","0.777677","0.787207","0.792885","0.798517","0.805799","0.788601","0.784403","0.740936","0.744332","",
"Georgia","GEO","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.127298058445838","0.325307590693995","0.440430605296941","0.460872863959073","0.470015363036485","0.548228499310677","0.551872355505354","0.561639691532944","0.583764513893402","0.575588505087899","0.592288699057124","0.620096963513191","0.655749710718916","0.69650411774302","0.737825114575921","0.753249301002288","0.793788203059695","0.835233986377716","0.764618456363678","0.780641317367554","0.804197072982788","0.844725966453552","0.859717905521393","0.924675631224921","0.926234121841418","0.953896708761457","",
"Ghana","GHA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0266538063932767","0.0301816876411606","0.0322402930458657","0.0391323661905747","0.0476229451416635","0.0738679813479287","0.105178665225253","0.131435403272512","0.148353869596172","0.163191926358603","0.197631492927614","0.255443668595929","0.288711756003096","0.357607443178355","0.392252336222139","0.436736412070548","0.469268591318618","0.505221595713457","0.566930019742465","0.678480410631527","0.739009092631087","0.77891218662262","0.823686420917511","0.94762796163559","1.12809979915619","1.33917951583862","1.53844666481018","1.75099217891693","1.84271324042456","1.93979181808413","",
"Gibraltar","GIB","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","820.238807030845","1042.21509030327","1359.94342153505","1562.54649647122","1851.86256221641","1945.52825570383","2210.09888455878","2599.89086914063","2742.0244140625","2952.59912109375","3048.5283203125","3131.59936523438","3153.275390625","3213.984375","3445.6281989278","3704.81697713718","",
"Gambia, The","GMB","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.02818872313024","6.2830793390554","6.67689521508738","6.90467434884461","6.84429746729203","7.1222861059074","6.99554123877358","7.02586035299732","6.99555119582132","7.10675001153694","6.93269274717734","7.04504558694658","7.53210084819613","8.61936574505444","9.58722422442604","9.72129482005968","9.6111628402056","9.84631597667834","9.90364154793013","10.3923464379246","10.7409701792904","10.9116315841675","11.0500545501709","11.9762563705444","12.7899646759033","13.5701589584351","14.2539978027344","15.1142482757568","15.7159679962264","16.5346232902121","",
"Guinea-Bissau","GNB","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3930599872992","29.320821868591","48.2615603112517","69.4299771362362","77.9348071125169","110.198638382892","161.376598513244","235.117676554669","250.07753032744","239.61725917819","251.808172158962","253.086364869151","257.356763389355","242.830147706327","238.587520311072","238.44087880153","235.504526910184","239.545357285738","254.819211736741","251.505351950379","253.677462393056","258.323425292969","246.013412475586","246.187225341797","238.023300170898","236.606185913086","234.409423828125","232.199493408203","227.527381617008","224.028595962688","",
"Equatorial Guinea","GNQ","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160.223762353448","148.448881444785","137.919793251172","141.269773963768","181.518517169574","211.652913895516","214.962506401307","216.38837281305","229.990237675325","225.903581718277","229.018496524859","242.380191351458","256.71133234423","269.396151217587","273.443108694615","279.364299002575","282.584721487661","282.450276298253","289.828936482883","304.507667889396","322.930080432681","328.0908203125","315.437286376953","319.574554443359","320.787536621094","315.780059814453","313.342681884766","304.286590576172","301.040932228147","299.345158917551","",
"Greece","GRC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37661","0.436188","0.491435","0.54724","0.594932","0.635302","0.668822","0.695331","0.721933","0.739678","0.739001","0.723893","0.711752","0.733596","0.744369","0.758156","0.756864","0.780389","0.767948","0.769997","0.783367","0.772831","0.762095","0.719861","0.685952","0.686414","0.660583","0.64994","0.607889","0.606697","",
"Grenada","GRD","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.07672562588098","2.04504007782547","2.05991741073006","2.05705502600811","2.08037496701821","2.06142199095868","2.04342050850705","2.02159287226881","2.01811740720198","1.98630958104281","1.96334779195185","1.96935895565292","1.95930112380104","1.95709474483709","1.9501505709784","1.95171721555354","1.97111621140153","1.99039866483588","2.07079300834752","2.07176749874012","2.10838553777219","2.10586404800415","1.97512340545654","1.9598616361618","1.89350390434265","1.85417914390564","1.8241982460022","1.79951441287994","1.77073272805301","1.74961761500237","",
"Greenland","GRL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15204686272968","1.47180900491628","1.57205113647135","1.70746422348782","1.84471508020129","1.94530764291688","2.09887633403404","2.24029245762365","2.3519445749389","2.42158095635329","2.48250227254301","2.59017157100994","2.75709229946364","2.84695670451691","2.98285861965629","3.1477611982969","3.24945555801385","3.37484763831004","3.61914468033465","3.69958201700849","3.78036804336182","3.89240765571594","3.85522174835205","4.03639888763428","4.11896800994873","4.16195869445801","4.25938129425049","4.40326976776123","4.45954623561119","4.54223391133033","",
"Guam","GUM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0848152473971","","","","","","","","","",
"Guyana","GUY","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.3530974209142","72.4233800789966","75.352863982707","76.2496826846698","78.5278767645343","82.6393098295773","84.8549916466182","84.6909710837664","87.8214527190619","91.0080650978636","92.7729932609377","95.9429262344074","99.1506426107805","108.16167578162","112.60205287831","116.340047064255","118.73613608093","120.83203125","118.711898803711","120.259208679199","120.228492736816","117.462875366211","116.443283081055","115.626327514648","114.31733548759","114.626135845687","",
"High income","HIC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.26259427748355","5.61216345732568","5.97296765699411","6.31243561775946","6.68958075118259","7.09769922849527","7.32831318433887","7.57457317923787","7.67603827772963","7.21050478630254","6.71790722794064","6.42493373642524","6.13595092424751","5.83932973452888","5.67144949301638","5.53067903783899","5.4657509358414","5.42203906509725","5.44592205687265","5.49686277249937","5.53329551409059","5.64699649810791","5.71536731719971","6.03410482406616","6.2178692817688","6.19921588897705","6.29321622848511","6.24202394485474","6.23989950175585","6.30441881600605","",
"Honduras","HND","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.49251980224843","1.91832225747672","2.02503058047902","2.17839520951612","2.58436056873201","3.25452709983941","3.91556276957879","4.59899108006516","5.14767977895736","5.62501495770167","6.04242452340576","6.44483597882739","6.83211717705127","7.19313423867066","7.5739963067961","7.9707663196561","8.15236516060085","8.4760371331784","9.09348773253646","9.62752729897789","9.91726679529237","10.2638854980469","10.0254621505737","10.3727207183838","10.6704168319702","10.722635269165","10.625054359436","10.8387718200684","11.0403025142044","11.3172162135654","",
"Heavily indebted poor countries (HIPC)","HPC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00791123464589944","0.0168662421577783","0.118685486280327","1.84452376624231","3.72702656086408","3.76852504080406","3.82691124608999","3.92367003395658","4.0958607690162","4.18407144004803","4.25642818040174","4.3685914913966","4.36199939726761","4.46945246927298","4.51436035760938","4.67494926411651","4.61085023394336","4.60804693195883","4.5291716847317","4.48429487963348","4.41778174008186","4.31758038546765","4.2508830548926","4.1569694596711","4.0527927201699","4.02568100665804","3.9107494322483","3.86740542320125","3.65857394661743","3.69592735470591","",
"Haiti","HTI","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98746067320573","2.20072534274489","2.54953191619369","3.21208539834136","4.36172127185317","5.4140271730506","6.34251655369189","7.47180730986207","7.74527126038433","7.80714723724791","8.25697921581125","9.0993743147235","9.58726479890288","12.0648849704209","14.2216055001732","15.6769136282639","16.9099865077614","17.5190516656885","19.4495845736266","19.5958661425528","20.2103668042111","20.8325958251953","20.9357852935791","22.0963954925537","22.6970138549805","24.4313411712646","27.211856842041","31.1029396057129","34.1508621136431","39.8168010283386","",
"Hungary","HUN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6282808312413","31.854228","37.755748","44.04779","51.381754","64.847916","78.096882","90.465651","101.383331","108.642534","114.567953","120.981436","124.767868","128.907208","134.995336","137.565596","139.790133","147.173098","146.112756","144.092311","142.929991","139.569898","143.445415","141.230177","143.846513","148.043824","146.435392","152.414169","147.56581","152.748996","",
"IBRD only","IBD","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","804.725770711726","844.748562801446","881.60125371377","939.148349347377","993.37486642514","1057.2924976975","1109.08388460327","1151.2249483244","1796.24521579976","2117.74053851605","2124.12717868084","2303.30879642633","2537.1650116169","2648.48614825589","2735.84683890123","2922.67149255426","3202.48455350078","3313.14068539984","3516.94540769635","3684.312684137","3810.97122987447","3892.21752929688","3833.29248046875","4163.77783203125","4412.80322265625","4720.8154296875","4877.70654296875","5089.68603515625","5127.23484413114","5188.5919526852","",
"IDA only","IDX","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.54671284624711","6.05944012689519","6.57458381345606","6.79012937452978","7.29574504724742","7.82227881597037","8.281741539599","8.67233372570086","9.66965701295402","9.90449898999504","9.96510643302788","10.0574752527377","10.3258889937076","10.4809512563211","10.5922148612545","10.6796635175735","10.9456127775208","11.320234479669","11.8119196448332","13.1440676715582","14.4824428419781","15.2828931808472","15.4444637298584","16.9385566711426","17.7892208099365","18.4226627349854","18.8854751586914","19.4690399169922","19.9285988105144","21.0731783840621","",
"Not classified","INX","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.879469","0.873819","0.876318","0.873504","0.878724","0.884358","0.891746","0.925948","0.936305","0.972795","1.005867","1.032305","1.073151","1.079382","1.067254","1.067913","1.063412","1.066976","1.072354","1.016603","0.965206","0.959425","0.96529","0.966301","0.989511","0.999033","0.974604","0.983717","0.941416","0.952069","",
"Iran, Islamic Rep.","IRN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","215.830359133276","242.528033996261","296.149171881981","348.649645723177","446.643627208583","650.188409855888","814.462118936199","933.932543538658","1083.96403802635","1273.65536708731","1410.41169728207","1526.28944611321","1717.85161976965","1956.33691816339","2186.58179241112","2398.91866751997","2556.71376356018","2916.86590092949","3522.81208491086","4014.48123422988","4348.20437494679","5323.44189453125","6073.1962890625","8768.7890625","10288.6591796875","11614.9326171875","12682.986328125","13944.904296875","16064.565466122","22075.4535279773","",
"Iraq","IRQ","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.64024011066002","1.141022606845","3.41018191813914","18.2295236395635","86.4102753151662","70.4191215128927","84.6804575837187","95.7011733013483","105.431372334338","107.065317479384","121.171758572768","142.320882906103","185.94269486114","229.920865218249","304.565294121341","452.103719604508","395.311275228724","428.902945948899","460.019667955706","465.621476815528","477.558532714844","486.039276123047","500.772705078125","545.008544921875","561.724731445313","564.077026367188","555.390686035156","544.140340765941","533.391515091997","",
"Iceland","ISL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.476495","78.747002","79.429057","80.346186","79.983101","79.988226","81.970266","80.816913","83.931904","83.913971","91.16975","96.364442","99.875649","100.712502","101.335099","101.343026","104.506016","107.582648","119.166253","135.465267","141.247184","141.370891","145.153549","148.167571","150.098692","154.996427","159.858118","157.029274","147.916115","153.13846","",
"Israel","ISR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.442539","2.773143","3.006912","3.246169","3.542304","3.641024","3.825305","3.991471","4.177539","4.34346","4.028918","3.981983","4.073917","4.111209","4.024327","4.070749","4.163225","4.117447","4.324834","4.301107","4.352997","4.270233","4.283958","4.426943","4.575621","4.553442","4.294673","4.239642","3.984814","4.035848","",
"Italy","ITA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.712349","0.736839","0.754763","0.775903","0.798747","0.829807","0.848524","0.844375","0.846927","0.845006","0.849668","0.863633","0.877782","0.880149","0.89054","0.891314","0.880697","0.876895","0.847036","0.834782","0.81816","0.819504","0.829154","0.819559","0.82535","0.828574","0.786256","0.775296","0.724085","0.71496","",
